Id,PID,MS SubClass,Lot Frontage,Lot Area,Street,Alley,Lot Shape,Land Contour,Utilities,Land Slope,Condition 1,Condition 2,House Style,Overall Qual,Overall Cond,Year Built,Year Remod/Add,Roof Style,Roof Matl,Exterior 1st,Exterior 2nd,Mas Vnr Type,Mas Vnr Area,Exter Qual,Exter Cond,Foundation,Bsmt Qual,Bsmt Cond,Bsmt Exposure,BsmtFin Type 1,BsmtFin SF 1,BsmtFin Type 2,BsmtFin SF 2,Bsmt Unf SF,Total Bsmt SF,Heating,Heating QC,Central Air,Electrical,1st Flr SF,2nd Flr SF,Low Qual Fin SF,Gr Liv Area,Bsmt Full Bath,Bsmt Half Bath,Full Bath,Half Bath,Bedroom AbvGr,Kitchen AbvGr,Kitchen Qual,TotRms AbvGrd,Functional,Fireplaces,Fireplace Qu,Garage Type,Garage Yr Blt,Garage Finish,Garage Cars,Garage Area,Garage Qual,Garage Cond,Paved Drive,Wood Deck SF,Open Porch SF,Enclosed Porch,3Ssn Porch,Screen Porch,Pool Area,Fence,Misc Feature,Misc Val,Mo Sold,Yr Sold,Sale Type,SalePrice,has_garage,has_vnr,has_bsmt,has_alley,has_fireplace,has_pool,has_fence,zone_C (all),zone_FV,zone_I (all),zone_RH,zone_RL,zone_RM,lot_config_CulDSac,lot_config_FR2,lot_config_FR3,lot_config_Inside,neighborhood_Blueste,neighborhood_BrDale,neighborhood_BrkSide,neighborhood_ClearCr,neighborhood_CollgCr,neighborhood_Crawfor,neighborhood_Edwards,neighborhood_Gilbert,neighborhood_Greens,neighborhood_GrnHill,neighborhood_IDOTRR,neighborhood_Landmrk,neighborhood_MeadowV,neighborhood_Mitchel,neighborhood_NAmes,neighborhood_NPkVill,neighborhood_NWAmes,neighborhood_NoRidge,neighborhood_NridgHt,neighborhood_OldTown,neighborhood_SWISU,neighborhood_Sawyer,neighborhood_SawyerW,neighborhood_Somerst,neighborhood_StoneBr,neighborhood_Timber,neighborhood_Veenker,bldg_type_2fmCon,bldg_type_Duplex,bldg_type_Twnhs,bldg_type_TwnhsE,total_full_bath,total_half_bath,lot_size,year_built_remod/add,area_rms_abvgrd,bathrooms,garage_size,garage_cond_qual,has_condition,bsmtfin_sf1_total_sf,beds_baths,func_overall_qual,lot_area_zone_C (all),lot_area_zone_FV,lot_area_zone_I (all),lot_area_zone_RH,lot_area_zone_RL,lot_area_zone_RM,house_style_bldg_type_2fmCon,house_style_bldg_type_Duplex,house_style_bldg_type_Twnhs,house_style_bldg_type_TwnhsE,SalePrice_preds,errors
2243,911103060,190,75.0,8250,Pave,N/A,Reg,Lvl,4,1,Feedr,Norm,2.0,5,6,1895,2006,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,4,CBlock,3,3,1,Unf,0.0,Unf,0.0,957.0,957.0,GasA,2,0,SBrkr,1034,957,0,1991,0,0,2,0,4,2,3,9,8,0,0,N/A,1978,0,0,0.0,0,0,0.0,0,0,133,0,0,0,0,N/A,0,6,2007,WD ,119600,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,618750.0,3801370,17919,0,0.0,0,1,0.0,8,40,8250,0,0,0,0,0,2.0,0.0,0.0,0.0,113285.30502230125,4960.8221902418445
1957,535450190,50,60.0,8064,Pave,N/A,Reg,Lvl,4,1,Artery,Norm,1.6666666666666667,5,7,1949,2006,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,4,CBlock,3,3,2,Unf,0.0,Unf,0.0,672.0,672.0,GasA,5,1,SBrkr,672,252,0,924,0,0,1,0,3,1,3,6,8,1,1,Detchd,2003,1,2,576.0,3,3,1.0,0,0,0,0,0,0,3,Shed,2000,7,2007,WD ,122900,1,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,483840.0,3909694,5544,0,1152.0,9,1,0.0,3,40,0,0,0,0,8064,0,0.0,0.0,0.0,0.0,123725.4687287307,-2836.82828373152
380,527355150,20,80.0,9600,Pave,N/A,Reg,Lvl,4,1,PosN,Norm,1.0,8,5,1981,1981,Hip,WdShngl,BrkFace,BrkFace,None,0.0,4,3,PConc,4,3,1,ALQ,1104.0,Unf,0.0,1420.0,2524.0,GasA,3,1,SBrkr,2524,0,0,2524,1,0,2,1,4,1,4,9,8,1,4,Attchd,1981,3,2,542.0,3,3,1.0,474,120,0,0,0,0,3,N/A,0,7,2009,WD ,278000,1,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,768000.0,3924361,22716,2,1084.0,9,1,2786496.0,12,64,0,0,0,0,9600,0,0.0,0.0,0.0,0.0,329143.41322887567,-46285.10582031816
2860,909276010,70,84.45692760474262,11435,Pave,N/A,IR1,HLS,4,2,Norm,Norm,2.0,8,7,1929,1950,Gable,CompShg,BrkFace,Stucco,None,0.0,3,3,PConc,4,3,1,Unf,0.0,Unf,0.0,792.0,792.0,GasA,2,1,SBrkr,792,725,0,1517,0,0,1,0,3,1,4,7,8,2,4,Detchd,1931,1,2,400.0,3,3,1.0,0,0,0,0,0,0,0,N/A,0,6,2006,WD ,230000,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,965764.9671602318,3761550,10619,0,800.0,9,0,0.0,3,64,0,0,0,0,11435,0,0.0,0.0,0.0,0.0,171017.7464262436,58900.76835807966
2517,533250130,120,30.0,9549,Pave,N/A,IR1,Lvl,4,1,Norm,Norm,1.0,8,5,1995,1996,Hip,CompShg,BrkFace,BrkFace,None,0.0,4,4,PConc,4,4,3,LwQ,437.0,GLQ,1057.0,0.0,1494.0,GasA,5,1,SBrkr,1494,0,0,1494,1,0,1,1,2,1,5,6,8,1,4,Attchd,1995,3,2,481.0,3,3,1.0,0,30,0,0,216,0,0,N/A,0,4,2006,WD ,270000,1,1,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2,1,286470.0,3982020,8964,1,962.0,9,0,652878.0,4,64,0,0,0,0,9549,0,0.0,0.0,0.0,1.0,261782.6313100164,4502.445844850852
1933,535302070,20,60.0,10950,Pave,N/A,Reg,Lvl,4,1,Norm,Norm,1.0,6,6,1952,1952,Hip,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,3,CBlock,3,3,1,ALQ,441.0,Unf,0.0,507.0,948.0,GasA,3,1,SBrkr,948,0,0,948,0,0,1,0,2,1,3,5,8,0,0,Detchd,1952,1,2,410.0,3,3,0.0,0,48,0,0,0,0,0,N/A,0,4,2007,WD ,125000,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,657000.0,3810304,4740,0,820.0,9,0,418068.0,2,48,0,0,0,0,10950,0,0.0,0.0,0.0,0.0,113851.65738647868,11493.930991574278
820,906340110,20,79.0,10637,Pave,N/A,Reg,Lvl,4,1,Norm,Norm,1.0,8,5,2007,2008,Hip,CompShg,VinylSd,VinylSd,Stone,336.0,4,3,PConc,5,3,4,GLQ,1288.0,Unf,0.0,417.0,1705.0,GasA,5,1,SBrkr,1718,0,0,1718,1,0,2,0,3,1,4,7,8,1,4,Attchd,2007,2,3,826.0,3,3,1.0,208,44,0,0,0,0,0,N/A,0,9,2009,WD ,297000,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,840323.0,4030056,12026,0,2478.0,9,0,2196040.0,9,64,0,0,0,0,10637,0,0.0,0.0,0.0,0.0,293301.35737655975,3129.633837565023
675,535426150,20,80.0,9000,Pave,N/A,IR1,HLS,4,2,Norm,Norm,1.0,6,6,1958,1958,Flat,Tar&Grv,Wd Sdng,Wd Sdng,BrkFace,82.0,3,3,CBlock,4,3,4,Unf,0.0,Unf,0.0,160.0,160.0,GasA,2,1,SBrkr,1142,0,0,1142,0,0,1,0,2,1,3,5,8,1,4,Basment,1958,2,1,384.0,3,3,1.0,0,28,64,0,0,0,0,N/A,0,4,2009,WD ,113500,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,720000.0,3833764,5710,0,384.0,9,0,0.0,2,48,0,0,0,0,9000,0,0.0,0.0,0.0,0.0,127256.68725224817,-14037.121095669223
2910,923225240,160,41.0,2665,Pave,N/A,Reg,Lvl,4,1,Norm,Norm,2.0,5,6,1977,1977,Gable,CompShg,CemntBd,CmentBd,None,0.0,3,3,PConc,3,3,1,ALQ,548.0,Rec,173.0,36.0,757.0,GasA,5,1,SBrkr,925,550,0,1475,0,0,2,0,4,1,3,6,8,1,3,Attchd,1977,2,1,336.0,3,3,1.0,104,26,0,0,0,0,0,N/A,0,7,2006,WD ,127000,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,109265.0,3908529,8850,0,336.0,9,0,414836.0,8,40,0,0,0,0,0,2665,0.0,0.0,0.0,2.0,134977.41449038012,-7877.933899402473
21,527358140,20,105.0,11751,Pave,N/A,IR1,Lvl,4,1,Norm,Norm,1.0,6,6,1977,1977,Hip,CompShg,Plywood,Plywood,BrkFace,480.0,3,3,CBlock,4,3,1,BLQ,705.0,Unf,0.0,1139.0,1844.0,GasA,5,1,SBrkr,1844,0,0,1844,0,0,2,0,3,1,3,7,8,1,3,Attchd,1977,2,2,546.0,3,3,1.0,0,122,0,0,0,0,3,N/A,0,1,2010,COD,190000,1,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1233855.0,3908529,12908,0,1092.0,9,0,1300020.0,6,48,0,0,0,0,11751,0,0.0,0.0,0.0,0.0,203711.6799750735,-12741.131492280663
1873,534177210,20,80.0,9600,Pave,N/A,Reg,Lvl,4,1,Norm,Norm,1.0,7,6,1973,1973,Hip,CompShg,HdBoard,HdBoard,BrkFace,320.0,3,3,CBlock,3,3,1,ALQ,916.0,Unf,0.0,326.0,1242.0,GasA,2,1,SBrkr,1242,0,0,1242,0,0,1,1,3,1,3,6,8,1,3,Attchd,1973,1,2,528.0,3,3,1.0,0,0,0,0,0,0,0,N/A,0,9,2007,WD ,175500,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,768000.0,3892729,7452,1,1056.0,9,0,1137672.0,3,56,0,0,0,0,9600,0,0.0,0.0,0.0,0.0,163001.7045026912,11260.531957132102
2125,907135050,20,60.0,8428,Pave,N/A,IR2,Lvl,4,1,Norm,Norm,1.0,5,7,1994,1994,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,4,PConc,4,4,1,GLQ,420.0,Unf,0.0,570.0,990.0,GasA,5,1,SBrkr,990,0,0,990,1,0,1,0,3,1,3,5,8,0,0,Detchd,1995,1,1,384.0,3,3,1.0,256,0,0,0,0,0,0,N/A,0,7,2007,WD ,146000,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,505680.0,3976036,4950,0,384.0,9,0,415800.0,6,40,0,0,0,0,8428,0,0.0,0.0,0.0,0.0,134370.72006410686,11117.185879618133
1489,908102260,20,75.0,9937,Pave,N/A,Reg,Lvl,4,1,Norm,Norm,1.0,5,6,1965,1965,Gable,CompShg,HdBoard,HdBoard,None,0.0,4,3,CBlock,3,3,1,BLQ,830.0,LwQ,290.0,136.0,1256.0,GasA,4,1,SBrkr,1256,0,0,1256,1,0,1,1,3,1,3,6,8,0,0,Attchd,1965,3,1,276.0,3,3,1.0,736,68,0,0,0,0,0,N/A,0,6,2008,WD ,147500,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,745275.0,3861225,7536,1,276.0,9,0,1042480.0,6,40,0,0,0,0,9937,0,0.0,0.0,0.0,0.0,152295.7169956827,652.4289475796104
2383,528110050,20,107.0,13891,Pave,N/A,Reg,Lvl,4,1,Norm,Norm,1.0,10,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,N/A,0.0,5,3,PConc,5,4,4,GLQ,1386.0,Unf,0.0,690.0,2076.0,GasA,5,1,SBrkr,2076,0,0,2076,1,0,2,1,2,1,5,7,8,1,4,Attchd,2006,3,3,850.0,3,3,1.0,216,229,0,0,0,0,0,N/A,0,9,2006,New,465000,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1486337.0,4024036,14532,2,2550.0,9,0,2877336.0,6,80,0,0,0,0,13891,0,0.0,0.0,0.0,0.0,443351.0051636032,24361.861043709738
983,923275040,85,67.21840823181132,9101,Pave,N/A,IR1,Lvl,4,1,Norm,Norm,2.0,5,6,1978,1978,Gable,CompShg,Plywood,Plywood,BrkFace,104.0,3,4,PConc,4,3,3,GLQ,1097.0,Unf,0.0,0.0,1097.0,GasA,5,1,SBrkr,1110,0,0,1110,1,0,1,0,1,1,4,4,8,1,3,Attchd,1978,3,2,602.0,3,3,1.0,303,30,0,0,0,0,0,N/A,0,7,2009,WD ,165500,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,611754.7333177149,3912484,4440,0,1204.0,9,0,1203409.0,2,40,0,0,0,0,9101,0,0.0,0.0,0.0,0.0,160304.43699913434,5454.354138932016
1325,902406090,50,81.0,12150,Pave,Grvl,Reg,Lvl,4,1,Norm,Norm,1.6666666666666667,5,5,1954,1954,Gable,CompShg,MetalSd,MetalSd,BrkFace,335.0,3,3,BrkTil,3,3,1,Unf,0.0,Unf,0.0,1050.0,1050.0,GasA,5,0,FuseF,1050,745,0,1795,0,0,2,0,4,1,3,7,8,0,0,Attchd,1954,1,1,352.0,2,3,1.0,0,0,0,0,0,0,0,N/A,0,11,2008,WD ,131500,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,984150.0,3818116,12565,0,352.0,6,0,0.0,8,40,0,0,0,0,0,12150,0.0,0.0,0.0,0.0,121922.02914468921,6196.365763093432
1378,905102170,20,70.0,11200,Pave,N/A,Reg,Lvl,4,1,Norm,Norm,1.0,5,5,1965,1965,Hip,CompShg,HdBoard,HdBoard,None,0.0,3,3,CBlock,3,3,1,Rec,906.0,Unf,0.0,134.0,1040.0,GasA,5,1,SBrkr,1040,0,0,1040,1,0,1,0,3,1,3,5,8,0,0,Detchd,1965,1,1,384.0,3,3,1.0,0,0,0,0,0,0,0,N/A,0,2,2008,WD ,129500,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,784000.0,3861225,5200,0,384.0,9,0,942240.0,6,40,0,0,0,0,11200,0,0.0,0.0,0.0,0.0,133643.36528271786,-5151.9935909786145
1537,909281110,70,100.0,9670,Pave,N/A,IR1,HLS,4,2,Norm,Norm,2.0,8,6,1935,1950,Gable,CompShg,BrkFace,Stucco,Stone,40.0,3,3,PConc,3,2,1,LwQ,210.0,Unf,0.0,398.0,608.0,GasA,3,1,SBrkr,983,890,0,1873,0,0,1,1,4,1,3,9,8,2,4,Detchd,1935,3,2,786.0,2,3,1.0,0,0,207,0,0,0,0,N/A,0,6,2008,WD ,257076,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,967000.0,3773250,16857,1,1572.0,6,0,127680.0,4,64,0,0,0,0,9670,0,0.0,0.0,0.0,0.0,180531.47125766738,74417.01694240427
905,909101140,50,60.0,10998,Pave,Grvl,Reg,Lvl,4,1,Norm,Norm,1.6666666666666667,5,5,1941,1960,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,3,CBlock,3,3,1,LwQ,408.0,BLQ,420.0,156.0,984.0,GasA,5,1,SBrkr,984,620,0,1604,0,0,2,0,3,1,3,6,6,0,0,Detchd,1977,1,2,660.0,3,3,1.0,0,68,0,0,0,0,0,N/A,0,7,2009,WD ,117000,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,659880.0,3804360,9624,0,1320.0,9,0,401472.0,6,30,0,0,0,0,10998,0,0.0,0.0,0.0,0.0,148576.29685803314,-32966.429320380616
1532,909275050,70,60.0,7200,Pave,N/A,Reg,HLS,4,2,Norm,Norm,2.0,7,6,1931,2000,Gable,CompShg,Stucco,Wd Shng,None,0.0,3,2,BrkTil,4,3,1,Unf,0.0,Unf,0.0,776.0,776.0,GasA,3,1,SBrkr,851,651,0,1502,0,0,1,1,3,1,3,6,8,1,4,Attchd,1931,2,1,270.0,3,3,0.5,0,0,112,0,0,0,3,N/A,0,2,2008,WD ,149000,1,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,432000.0,3862000,9012,1,270.0,9,0,0.0,3,56,0,0,0,0,7200,0,0.0,0.0,0.0,0.0,154653.78414480868,-5682.860637447564
132,534475100,20,80.0,9920,Pave,N/A,Reg,Lvl,4,1,Norm,Norm,1.0,5,5,1954,1954,Gable,CompShg,HdBoard,HdBoard,Stone,110.0,3,3,CBlock,3,3,1,Rec,354.0,LwQ,290.0,412.0,1056.0,GasA,3,1,SBrkr,1063,0,0,1063,1,0,1,0,3,1,3,6,8,0,0,Attchd,1954,2,1,280.0,3,3,1.0,0,0,164,0,0,0,3,N/A,0,2,2010,WD ,128000,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,793600.0,3818116,6378,0,280.0,9,0,373824.0,6,40,0,0,0,0,9920,0,0.0,0.0,0.0,0.0,124655.0017146715,4275.821862043536
1078,528188090,160,36.0,2448,Pave,N/A,Reg,Lvl,4,1,Norm,Norm,2.0,7,5,2003,2004,Gable,CompShg,VinylSd,Wd Shng,Stone,106.0,4,3,PConc,4,3,1,Unf,0.0,Unf,0.0,764.0,764.0,GasA,5,1,SBrkr,764,862,0,1626,0,0,2,1,2,1,4,6,8,0,0,BuiltIn,2003,2,2,474.0,3,3,1.0,0,27,0,0,0,0,0,N/A,0,10,2008,WD ,155000,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2,1,88128.0,4014012,9756,2,948.0,9,0,0.0,4,56,0,0,0,0,2448,0,0.0,0.0,2.0,0.0,188445.52352877668,-35425.758767835476
2511,533221080,160,24.683193919213377,2998,Pave,N/A,Reg,Lvl,4,1,Norm,Norm,2.0,6,5,2000,2000,Gable,CompShg,MetalSd,MetalSd,BrkFace,513.0,4,3,PConc,4,3,1,GLQ,353.0,Unf,0.0,403.0,756.0,GasA,5,1,SBrkr,768,756,0,1524,0,0,2,1,2,1,4,4,8,0,0,Detchd,2000,1,2,440.0,3,3,1.0,0,32,0,0,0,0,0,N/A,0,6,2006,WD ,166000,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2,1,74000.2153698017,4000000,6096,2,880.0,9,0,266868.0,4,48,0,2998,0,0,0,0,0.0,0.0,0.0,2.0,163771.85620159414,-1776.3645502780273
912,909250220,50,65.0,7804,Pave,N/A,Reg,Lvl,4,1,Norm,Norm,1.6666666666666667,4,3,1928,1950,Gable,CompShg,WdShing,Plywood,None,0.0,3,3,BrkTil,3,3,1,BLQ,622.0,Unf,0.0,500.0,1122.0,GasA,3,1,SBrkr,1328,653,0,1981,1,0,2,0,4,1,4,7,6,2,3,Detchd,1981,1,2,576.0,3,3,1.0,431,44,0,0,0,0,3,N/A,0,12,2009,WD ,135000,1,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,507260.0,3759600,13867,0,1152.0,9,0,697884.0,12,24,0,0,0,0,7804,0,0.0,0.0,0.0,0.0,153293.05695881633,-19014.603873786866
2351,527356020,60,80.0,16692,Pave,N/A,IR1,Lvl,4,1,RRAn,Norm,2.0,7,5,1978,1978,Gable,CompShg,Plywood,Plywood,BrkFace,184.0,3,3,CBlock,4,3,1,BLQ,790.0,LwQ,469.0,133.0,1392.0,GasA,3,1,SBrkr,1392,1392,0,2784,1,0,3,1,5,1,4,12,8,2,3,Attchd,1978,2,2,564.0,3,3,1.0,0,112,0,0,440,519,3,TenC,2000,7,2006,WD ,250000,1,1,1,0,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,1335360.0,3912484,33408,3,1128.0,9,1,1099680.0,20,56,0,0,0,0,16692,0,0.0,0.0,0.0,0.0,294432.2620551708,-41802.444334013155
330,923226250,160,21.0,1476,Pave,N/A,Reg,Lvl,4,1,Norm,Norm,2.0,4,7,1970,1970,Gable,CompShg,CemntBd,CmentBd,None,0.0,3,3,CBlock,3,3,1,GLQ,176.0,Unf,0.0,370.0,546.0,GasA,5,1,SBrkr,546,546,0,1092,0,0,1,1,3,1,3,5,8,0,0,N/A,1978,0,0,0.0,0,0,1.0,200,26,0,0,0,0,0,N/A,0,3,2010,WD ,76000,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,30996.0,3880900,5460,1,0.0,0,0,96096.0,3,32,0,0,0,0,0,1476,0.0,0.0,2.0,0.0,94344.88898311503,-18161.299156822148
2586,535305120,20,75.0,10170,Pave,N/A,Reg,Lvl,4,1,Norm,Norm,1.0,6,6,1951,1951,Hip,CompShg,Wd Sdng,Wd Sdng,BrkFace,522.0,3,3,CBlock,3,3,1,Unf,0.0,Unf,0.0,216.0,216.0,GasA,3,1,SBrkr,1575,0,0,1575,0,0,1,1,2,1,4,5,8,1,4,Attchd,1951,1,2,400.0,3,3,1.0,0,0,0,0,0,0,0,N/A,0,6,2006,WD ,155000,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,762750.0,3806401,7875,1,800.0,9,0,0.0,2,48,0,0,0,0,10170,0,0.0,0.0,0.0,0.0,144599.87747445452,8379.944120090193
224,905106140,60,80.0,9364,Pave,N/A,Reg,Lvl,4,1,Norm,Norm,2.0,6,7,1969,1969,Gable,CompShg,HdBoard,HdBoard,Stone,143.0,3,3,CBlock,3,3,1,ALQ,371.0,Unf,0.0,292.0,663.0,GasA,3,1,SBrkr,663,689,0,1352,0,0,1,1,4,1,3,7,8,0,0,Attchd,1969,3,1,299.0,3,3,1.0,379,36,0,0,0,0,3,N/A,0,3,2010,WD ,158000,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,749120.0,3876961,9464,1,299.0,9,0,245973.0,4,48,0,0,0,0,9364,0,0.0,0.0,0.0,0.0,140081.26185248722,21555.731054550124
98,533212020,160,24.0,2544,Pave,Pave,Reg,Lvl,4,1,Norm,Norm,2.0,7,5,2004,2005,Gable,CompShg,MetalSd,MetalSd,None,0.0,4,3,PConc,4,3,1,GLQ,368.0,ALQ,42.0,190.0,600.0,GasA,5,1,SBrkr,600,600,0,1200,1,0,2,1,2,1,4,4,8,0,0,Detchd,2004,2,2,480.0,3,3,1.0,0,172,0,0,0,0,0,N/A,0,2,2010,WD ,149500,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,3,1,61056.0,4018020,4800,2,960.0,9,0,220800.0,6,56,0,2544,0,0,0,0,0.0,0.0,2.0,0.0,169313.96464038937,-20842.707637231942
2565,534479300,20,82.0,9888,Pave,N/A,Reg,Lvl,4,1,Norm,Norm,1.0,5,6,1954,1975,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,4,CBlock,3,3,1,BLQ,486.0,Unf,0.0,450.0,936.0,GasA,3,1,FuseA,936,0,0,936,0,0,1,0,2,1,3,5,8,0,0,Attchd,1954,1,1,240.0,3,3,1.0,0,0,160,0,0,0,3,N/A,0,3,2006,WD ,121000,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,810816.0,3859150,4680,0,240.0,9,0,454896.0,2,40,0,0,0,0,9888,0,0.0,0.0,0.0,0.0,118522.26590901783,2466.7607422461588
1934,535304170,20,68.0,7942,Pave,N/A,Reg,Lvl,4,1,Norm,Norm,1.0,6,7,1953,1953,Hip,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,3,CBlock,3,3,1,Rec,85.0,ALQ,955.0,0.0,1040.0,GasA,3,1,FuseF,1040,0,0,1040,0,1,1,0,3,1,3,6,8,0,0,Attchd,1953,3,1,293.0,3,3,1.0,0,0,0,0,0,0,3,N/A,0,6,2007,WD ,136000,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,540056.0,3814209,6240,0,293.0,9,0,88400.0,3,48,0,0,0,0,7942,0,0.0,0.0,0.0,0.0,133377.3173462876,4297.388976004091
