,Id,PID,MS SubClass,Lot Frontage,Lot Area,Street,Alley,Lot Shape,Land Contour,Utilities,Land Slope,Condition 1,Condition 2,House Style,Overall Qual,Overall Cond,Year Built,Year Remod/Add,Roof Style,Roof Matl,Exterior 1st,Exterior 2nd,Mas Vnr Type,Mas Vnr Area,Exter Qual,Exter Cond,Foundation,Bsmt Qual,Bsmt Cond,Bsmt Exposure,BsmtFin Type 1,BsmtFin SF 1,BsmtFin Type 2,BsmtFin SF 2,Bsmt Unf SF,Total Bsmt SF,Heating,Heating QC,Central Air,Electrical,1st Flr SF,2nd Flr SF,Low Qual Fin SF,Gr Liv Area,Bsmt Full Bath,Bsmt Half Bath,Full Bath,Half Bath,Bedroom AbvGr,Kitchen AbvGr,Kitchen Qual,TotRms AbvGrd,Functional,Fireplaces,Fireplace Qu,Garage Type,Garage Yr Blt,Garage Finish,Garage Cars,Garage Area,Garage Qual,Garage Cond,Paved Drive,Wood Deck SF,Open Porch SF,Enclosed Porch,3Ssn Porch,Screen Porch,Pool Area,Fence,Misc Feature,Misc Val,Mo Sold,Yr Sold,Sale Type,SalePrice,has_garage,has_vnr,has_bsmt,has_alley,has_fireplace,has_pool,has_fence,zone_C (all),zone_FV,zone_I (all),zone_RH,zone_RL,zone_RM,lot_config_CulDSac,lot_config_FR2,lot_config_FR3,lot_config_Inside,neighborhood_Blueste,neighborhood_BrDale,neighborhood_BrkSide,neighborhood_ClearCr,neighborhood_CollgCr,neighborhood_Crawfor,neighborhood_Edwards,neighborhood_Gilbert,neighborhood_Greens,neighborhood_GrnHill,neighborhood_IDOTRR,neighborhood_Landmrk,neighborhood_MeadowV,neighborhood_Mitchel,neighborhood_NAmes,neighborhood_NPkVill,neighborhood_NWAmes,neighborhood_NoRidge,neighborhood_NridgHt,neighborhood_OldTown,neighborhood_SWISU,neighborhood_Sawyer,neighborhood_SawyerW,neighborhood_Somerst,neighborhood_StoneBr,neighborhood_Timber,neighborhood_Veenker,bldg_type_2fmCon,bldg_type_Duplex,bldg_type_Twnhs,bldg_type_TwnhsE,total_full_bath,total_half_bath
35,675,535426150,20,80.0,9000,Pave,N/A,IR1,HLS,4,2,Norm,Norm,1.0,6,6,1958,1958,Flat,Tar&Grv,Wd Sdng,Wd Sdng,BrkFace,82.0,3,3,CBlock,4,3,4,Unf,0.0,Unf,0.0,160.0,160.0,GasA,2,1,SBrkr,1142,0,0,1142,0,0,1,0,2,1,3,5,8,1,4,Basment,1958,2,1,384.0,3,3,1.0,0,28,64,0,0,0,0,N/A,0,4,2009,WD ,113500,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
36,2910,923225240,160,41.0,2665,Pave,N/A,Reg,Lvl,4,1,Norm,Norm,2.0,5,6,1977,1977,Gable,CompShg,CemntBd,CmentBd,None,0.0,3,3,PConc,3,3,1,ALQ,548.0,Rec,173.0,36.0,757.0,GasA,5,1,SBrkr,925,550,0,1475,0,0,2,0,4,1,3,6,8,1,3,Attchd,1977,2,1,336.0,3,3,1.0,104,26,0,0,0,0,0,N/A,0,7,2006,WD ,127000,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0
37,21,527358140,20,105.0,11751,Pave,N/A,IR1,Lvl,4,1,Norm,Norm,1.0,6,6,1977,1977,Hip,CompShg,Plywood,Plywood,BrkFace,480.0,3,3,CBlock,4,3,1,BLQ,705.0,Unf,0.0,1139.0,1844.0,GasA,5,1,SBrkr,1844,0,0,1844,0,0,2,0,3,1,3,7,8,1,3,Attchd,1977,2,2,546.0,3,3,1.0,0,122,0,0,0,0,3,N/A,0,1,2010,COD,190000,1,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
38,1873,534177210,20,80.0,9600,Pave,N/A,Reg,Lvl,4,1,Norm,Norm,1.0,7,6,1973,1973,Hip,CompShg,HdBoard,HdBoard,BrkFace,320.0,3,3,CBlock,3,3,1,ALQ,916.0,Unf,0.0,326.0,1242.0,GasA,2,1,SBrkr,1242,0,0,1242,0,0,1,1,3,1,3,6,8,1,3,Attchd,1973,1,2,528.0,3,3,1.0,0,0,0,0,0,0,0,N/A,0,9,2007,WD ,175500,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
39,2125,907135050,20,60.0,8428,Pave,N/A,IR2,Lvl,4,1,Norm,Norm,1.0,5,7,1994,1994,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,4,PConc,4,4,1,GLQ,420.0,Unf,0.0,570.0,990.0,GasA,5,1,SBrkr,990,0,0,990,1,0,1,0,3,1,3,5,8,0,0,Detchd,1995,1,1,384.0,3,3,1.0,256,0,0,0,0,0,0,N/A,0,7,2007,WD ,146000,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
40,1489,908102260,20,75.0,9937,Pave,N/A,Reg,Lvl,4,1,Norm,Norm,1.0,5,6,1965,1965,Gable,CompShg,HdBoard,HdBoard,None,0.0,4,3,CBlock,3,3,1,BLQ,830.0,LwQ,290.0,136.0,1256.0,GasA,4,1,SBrkr,1256,0,0,1256,1,0,1,1,3,1,3,6,8,0,0,Attchd,1965,3,1,276.0,3,3,1.0,736,68,0,0,0,0,0,N/A,0,6,2008,WD ,147500,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1
41,2383,528110050,20,107.0,13891,Pave,N/A,Reg,Lvl,4,1,Norm,Norm,1.0,10,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,N/A,0.0,5,3,PConc,5,4,4,GLQ,1386.0,Unf,0.0,690.0,2076.0,GasA,5,1,SBrkr,2076,0,0,2076,1,0,2,1,2,1,5,7,8,1,4,Attchd,2006,3,3,850.0,3,3,1.0,216,229,0,0,0,0,0,N/A,0,9,2006,New,465000,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,1
42,983,923275040,85,67.21840823181132,9101,Pave,N/A,IR1,Lvl,4,1,Norm,Norm,2.0,5,6,1978,1978,Gable,CompShg,Plywood,Plywood,BrkFace,104.0,3,4,PConc,4,3,3,GLQ,1097.0,Unf,0.0,0.0,1097.0,GasA,5,1,SBrkr,1110,0,0,1110,1,0,1,0,1,1,4,4,8,1,3,Attchd,1978,3,2,602.0,3,3,1.0,303,30,0,0,0,0,0,N/A,0,7,2009,WD ,165500,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
43,1325,902406090,50,81.0,12150,Pave,Grvl,Reg,Lvl,4,1,Norm,Norm,1.6666666666666667,5,5,1954,1954,Gable,CompShg,MetalSd,MetalSd,BrkFace,335.0,3,3,BrkTil,3,3,1,Unf,0.0,Unf,0.0,1050.0,1050.0,GasA,5,0,FuseF,1050,745,0,1795,0,0,2,0,4,1,3,7,8,0,0,Attchd,1954,1,1,352.0,2,3,1.0,0,0,0,0,0,0,0,N/A,0,11,2008,WD ,131500,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0
44,1378,905102170,20,70.0,11200,Pave,N/A,Reg,Lvl,4,1,Norm,Norm,1.0,5,5,1965,1965,Hip,CompShg,HdBoard,HdBoard,None,0.0,3,3,CBlock,3,3,1,Rec,906.0,Unf,0.0,134.0,1040.0,GasA,5,1,SBrkr,1040,0,0,1040,1,0,1,0,3,1,3,5,8,0,0,Detchd,1965,1,1,384.0,3,3,1.0,0,0,0,0,0,0,0,N/A,0,2,2008,WD ,129500,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0
45,1537,909281110,70,100.0,9670,Pave,N/A,IR1,HLS,4,2,Norm,Norm,2.0,8,6,1935,1950,Gable,CompShg,BrkFace,Stucco,Stone,40.0,3,3,PConc,3,2,1,LwQ,210.0,Unf,0.0,398.0,608.0,GasA,3,1,SBrkr,983,890,0,1873,0,0,1,1,4,1,3,9,8,2,4,Detchd,1935,3,2,786.0,2,3,1.0,0,0,207,0,0,0,0,N/A,0,6,2008,WD ,257076,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
46,905,909101140,50,60.0,10998,Pave,Grvl,Reg,Lvl,4,1,Norm,Norm,1.6666666666666667,5,5,1941,1960,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,3,CBlock,3,3,1,LwQ,408.0,BLQ,420.0,156.0,984.0,GasA,5,1,SBrkr,984,620,0,1604,0,0,2,0,3,1,3,6,6,0,0,Detchd,1977,1,2,660.0,3,3,1.0,0,68,0,0,0,0,0,N/A,0,7,2009,WD ,117000,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
47,1532,909275050,70,60.0,7200,Pave,N/A,Reg,HLS,4,2,Norm,Norm,2.0,7,6,1931,2000,Gable,CompShg,Stucco,Wd Shng,None,0.0,3,2,BrkTil,4,3,1,Unf,0.0,Unf,0.0,776.0,776.0,GasA,3,1,SBrkr,851,651,0,1502,0,0,1,1,3,1,3,6,8,1,4,Attchd,1931,2,1,270.0,3,3,0.5,0,0,112,0,0,0,3,N/A,0,2,2008,WD ,149000,1,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
48,132,534475100,20,80.0,9920,Pave,N/A,Reg,Lvl,4,1,Norm,Norm,1.0,5,5,1954,1954,Gable,CompShg,HdBoard,HdBoard,Stone,110.0,3,3,CBlock,3,3,1,Rec,354.0,LwQ,290.0,412.0,1056.0,GasA,3,1,SBrkr,1063,0,0,1063,1,0,1,0,3,1,3,6,8,0,0,Attchd,1954,2,1,280.0,3,3,1.0,0,0,164,0,0,0,3,N/A,0,2,2010,WD ,128000,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
49,1078,528188090,160,36.0,2448,Pave,N/A,Reg,Lvl,4,1,Norm,Norm,2.0,7,5,2003,2004,Gable,CompShg,VinylSd,Wd Shng,Stone,106.0,4,3,PConc,4,3,1,Unf,0.0,Unf,0.0,764.0,764.0,GasA,5,1,SBrkr,764,862,0,1626,0,0,2,1,2,1,4,6,8,0,0,BuiltIn,2003,2,2,474.0,3,3,1.0,0,27,0,0,0,0,0,N/A,0,10,2008,WD ,155000,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2,1
50,2511,533221080,160,24.683193919213377,2998,Pave,N/A,Reg,Lvl,4,1,Norm,Norm,2.0,6,5,2000,2000,Gable,CompShg,MetalSd,MetalSd,BrkFace,513.0,4,3,PConc,4,3,1,GLQ,353.0,Unf,0.0,403.0,756.0,GasA,5,1,SBrkr,768,756,0,1524,0,0,2,1,2,1,4,4,8,0,0,Detchd,2000,1,2,440.0,3,3,1.0,0,32,0,0,0,0,0,N/A,0,6,2006,WD ,166000,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2,1
51,912,909250220,50,65.0,7804,Pave,N/A,Reg,Lvl,4,1,Norm,Norm,1.6666666666666667,4,3,1928,1950,Gable,CompShg,WdShing,Plywood,None,0.0,3,3,BrkTil,3,3,1,BLQ,622.0,Unf,0.0,500.0,1122.0,GasA,3,1,SBrkr,1328,653,0,1981,1,0,2,0,4,1,4,7,6,2,3,Detchd,1981,1,2,576.0,3,3,1.0,431,44,0,0,0,0,3,N/A,0,12,2009,WD ,135000,1,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0
52,2351,527356020,60,80.0,16692,Pave,N/A,IR1,Lvl,4,1,RRAn,Norm,2.0,7,5,1978,1978,Gable,CompShg,Plywood,Plywood,BrkFace,184.0,3,3,CBlock,4,3,1,BLQ,790.0,LwQ,469.0,133.0,1392.0,GasA,3,1,SBrkr,1392,1392,0,2784,1,0,3,1,5,1,4,12,8,2,3,Attchd,1978,2,2,564.0,3,3,1.0,0,112,0,0,440,519,3,TenC,2000,7,2006,WD ,250000,1,1,1,0,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1
53,330,923226250,160,21.0,1476,Pave,N/A,Reg,Lvl,4,1,Norm,Norm,2.0,4,7,1970,1970,Gable,CompShg,CemntBd,CmentBd,None,0.0,3,3,CBlock,3,3,1,GLQ,176.0,Unf,0.0,370.0,546.0,GasA,5,1,SBrkr,546,546,0,1092,0,0,1,1,3,1,3,5,8,0,0,N/A,1978,0,0,0.0,0,0,1.0,200,26,0,0,0,0,0,N/A,0,3,2010,WD ,76000,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
54,2586,535305120,20,75.0,10170,Pave,N/A,Reg,Lvl,4,1,Norm,Norm,1.0,6,6,1951,1951,Hip,CompShg,Wd Sdng,Wd Sdng,BrkFace,522.0,3,3,CBlock,3,3,1,Unf,0.0,Unf,0.0,216.0,216.0,GasA,3,1,SBrkr,1575,0,0,1575,0,0,1,1,2,1,4,5,8,1,4,Attchd,1951,1,2,400.0,3,3,1.0,0,0,0,0,0,0,0,N/A,0,6,2006,WD ,155000,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
55,224,905106140,60,80.0,9364,Pave,N/A,Reg,Lvl,4,1,Norm,Norm,2.0,6,7,1969,1969,Gable,CompShg,HdBoard,HdBoard,Stone,143.0,3,3,CBlock,3,3,1,ALQ,371.0,Unf,0.0,292.0,663.0,GasA,3,1,SBrkr,663,689,0,1352,0,0,1,1,4,1,3,7,8,0,0,Attchd,1969,3,1,299.0,3,3,1.0,379,36,0,0,0,0,3,N/A,0,3,2010,WD ,158000,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
56,98,533212020,160,24.0,2544,Pave,Pave,Reg,Lvl,4,1,Norm,Norm,2.0,7,5,2004,2005,Gable,CompShg,MetalSd,MetalSd,None,0.0,4,3,PConc,4,3,1,GLQ,368.0,ALQ,42.0,190.0,600.0,GasA,5,1,SBrkr,600,600,0,1200,1,0,2,1,2,1,4,4,8,0,0,Detchd,2004,2,2,480.0,3,3,1.0,0,172,0,0,0,0,0,N/A,0,2,2010,WD ,149500,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,3,1
57,2565,534479300,20,82.0,9888,Pave,N/A,Reg,Lvl,4,1,Norm,Norm,1.0,5,6,1954,1975,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,4,CBlock,3,3,1,BLQ,486.0,Unf,0.0,450.0,936.0,GasA,3,1,FuseA,936,0,0,936,0,0,1,0,2,1,3,5,8,0,0,Attchd,1954,1,1,240.0,3,3,1.0,0,0,160,0,0,0,3,N/A,0,3,2006,WD ,121000,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
58,1934,535304170,20,68.0,7942,Pave,N/A,Reg,Lvl,4,1,Norm,Norm,1.0,6,7,1953,1953,Hip,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,3,CBlock,3,3,1,Rec,85.0,ALQ,955.0,0.0,1040.0,GasA,3,1,FuseF,1040,0,0,1040,0,1,1,0,3,1,3,6,8,0,0,Attchd,1953,3,1,293.0,3,3,1.0,0,0,0,0,0,0,3,N/A,0,6,2007,WD ,136000,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
59,997,527107010,60,70.37247085327458,15038,Pave,N/A,IR2,Lvl,4,1,Norm,Norm,2.0,6,5,1996,1996,Gable,CompShg,HdBoard,HdBoard,None,0.0,3,3,PConc,4,3,1,Rec,138.0,Unf,0.0,778.0,916.0,GasA,4,1,SBrkr,916,720,0,1636,0,0,2,1,3,1,3,7,8,1,3,Attchd,1996,3,2,386.0,3,3,1.0,168,84,0,0,0,0,0,N/A,0,11,2008,WD ,173000,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1
60,64,528382020,60,92.0,11764,Pave,N/A,IR1,Lvl,4,1,Norm,Norm,2.0,8,7,1999,2007,Gable,CompShg,VinylSd,VinylSd,BrkFace,348.0,4,3,PConc,4,3,1,GLQ,524.0,Unf,0.0,628.0,1152.0,GasA,5,1,SBrkr,1164,1106,0,2270,0,0,2,1,4,1,4,9,8,1,4,Attchd,1999,3,3,671.0,3,3,1.0,132,57,0,0,0,0,0,N/A,0,4,2010,WD ,290000,1,1,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1
61,1799,528458130,60,75.0,9000,Pave,N/A,Reg,Lvl,4,1,Norm,Norm,2.0,8,5,2007,2007,Gable,CompShg,CemntBd,CmentBd,None,0.0,4,3,PConc,4,3,3,GLQ,64.0,Unf,0.0,1120.0,1184.0,GasA,5,1,SBrkr,1184,1426,0,2610,0,0,2,1,4,1,5,11,8,1,4,BuiltIn,2007,3,2,550.0,3,3,1.0,208,364,0,0,0,0,0,N/A,0,8,2007,New,303477,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,1
62,230,905109170,20,148.17445401017457,20062,Pave,N/A,IR1,Low,4,2,Norm,Norm,1.0,7,7,1977,2001,Hip,CompShg,Wd Sdng,Wd Sdng,None,0.0,4,4,CBlock,4,3,4,ALQ,1092.0,Unf,0.0,328.0,1420.0,GasA,4,1,SBrkr,1483,0,0,1483,1,0,1,1,1,1,3,4,8,2,3,Attchd,1977,2,2,690.0,3,3,1.0,496,0,0,0,0,0,0,N/A,0,4,2010,WD ,270000,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1
63,1295,902109160,50,81.0,7308,Pave,N/A,Reg,Lvl,4,1,Artery,Norm,1.6666666666666667,5,5,1920,1950,Gable,CompShg,WdShing,Wd Shng,None,0.0,2,2,BrkTil,3,3,1,Rec,360.0,Unf,0.0,576.0,936.0,GasA,4,0,FuseA,960,780,0,1740,0,0,1,0,2,1,5,6,8,1,4,Detchd,1920,1,1,225.0,2,2,0.0,0,0,236,0,0,0,0,N/A,0,6,2008,WD ,122250,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
64,638,535178120,20,70.0,8750,Pave,N/A,Reg,Lvl,4,1,Norm,Norm,1.0,5,5,1955,1955,Gable,CompShg,AsbShng,AsbShng,None,0.0,3,3,CBlock,3,3,1,Rec,172.0,LwQ,483.0,727.0,1382.0,GasA,4,1,FuseA,1382,0,0,1382,0,1,1,0,3,1,4,6,8,0,0,Attchd,1955,1,1,350.0,3,3,1.0,280,0,0,0,0,0,2,N/A,0,7,2009,WD ,153000,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
65,2278,923202134,20,70.0,8402,Pave,N/A,Reg,Lvl,4,1,Feedr,Norm,1.0,5,5,2007,2007,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,3,PConc,4,3,1,ALQ,206.0,Unf,0.0,914.0,1120.0,GasA,5,1,SBrkr,1120,0,0,1120,0,0,1,0,3,1,3,6,8,0,0,N/A,1978,0,0,0.0,0,0,1.0,0,30,0,0,0,0,0,N/A,0,12,2007,New,147000,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
66,2202,909252150,70,63.0,4000,Pave,N/A,Reg,Lvl,4,1,Norm,Norm,2.0,7,8,1930,1995,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,3,BrkTil,4,3,1,GLQ,246.0,Unf,0.0,285.0,531.0,GasA,3,1,SBrkr,567,531,0,1098,1,0,1,0,2,1,3,5,8,1,4,Detchd,1930,1,1,216.0,3,3,1.0,0,0,0,0,0,0,3,N/A,0,6,2007,WD ,148500,1,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
67,2833,908188150,160,32.0,3363,Pave,N/A,Reg,Lvl,4,1,Norm,Norm,2.0,7,5,2004,2004,Gable,CompShg,VinylSd,VinylSd,Stone,117.0,4,3,PConc,4,3,1,Unf,0.0,Unf,0.0,976.0,976.0,GasA,5,1,SBrkr,976,732,0,1708,0,0,2,0,3,1,4,7,4,0,0,Detchd,2004,1,2,380.0,3,3,1.0,0,40,0,0,0,0,0,N/A,0,4,2006,WD ,130000,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0
68,1707,528150040,20,94.0,13615,Pave,N/A,IR1,HLS,4,2,Norm,Norm,1.0,9,5,2006,2006,Hip,CompShg,MetalSd,MetalSd,Stone,510.0,5,3,PConc,5,3,4,Unf,0.0,Unf,0.0,1802.0,1802.0,GasA,5,1,SBrkr,1802,0,0,1802,0,0,2,1,3,1,5,7,8,1,4,Attchd,2006,3,3,843.0,3,3,1.0,158,105,0,0,0,0,0,N/A,0,6,2007,WD ,372000,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1
69,2428,528228565,120,43.0,3013,Pave,N/A,Reg,Lvl,4,1,Norm,Norm,1.0,7,5,2005,2005,Gable,CompShg,VinylSd,VinylSd,BrkFace,145.0,4,3,PConc,4,3,4,GLQ,16.0,Unf,0.0,1346.0,1362.0,GasA,5,1,SBrkr,1506,0,0,1506,0,0,2,0,2,1,4,6,8,1,4,Attchd,2005,3,2,440.0,3,3,1.0,142,20,0,0,0,0,0,N/A,0,4,2006,WD ,213490,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0
70,242,905453080,20,44.0,17485,Pave,N/A,IR2,Lvl,4,1,Norm,Norm,1.0,7,5,2009,2010,Gable,CompShg,VinylSd,VinylSd,Stone,96.0,4,3,PConc,4,3,4,GLQ,1346.0,Unf,0.0,162.0,1508.0,GasA,5,1,SBrkr,1508,0,0,1508,1,0,1,0,1,1,4,5,8,2,3,Attchd,2009,2,2,572.0,3,3,1.0,0,0,0,0,0,0,0,N/A,0,1,2010,Con,308030,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
71,1564,914453045,20,111.04792747361388,23730,Pave,N/A,IR2,Lvl,4,1,Norm,Norm,1.0,7,5,1996,1997,Gable,CompShg,MetalSd,MetalSd,BrkFace,668.0,4,3,PConc,5,3,2,GLQ,700.0,Unf,0.0,1140.0,1840.0,GasA,5,1,SBrkr,2032,0,0,2032,1,0,3,0,3,1,4,7,8,0,0,Attchd,1996,3,3,786.0,3,3,1.0,0,46,192,0,0,0,0,N/A,0,9,2008,WD ,300000,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
72,2613,535403150,20,79.0,8910,Pave,N/A,Reg,Lvl,4,1,Norm,Norm,1.0,6,6,1959,1959,Hip,CompShg,BrkFace,BrkFace,None,0.0,3,3,CBlock,3,3,2,ALQ,655.0,Unf,0.0,0.0,655.0,GasA,5,1,SBrkr,1194,0,0,1194,0,1,1,0,3,1,3,6,8,1,2,BuiltIn,1954,3,2,539.0,3,3,1.0,0,0,192,0,0,0,0,N/A,0,7,2006,WD ,159500,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
